TransactionAmount,TransactionDate,TransactionType,Location,IP Address,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Binned,CustomerAge_Binned,TransactionAmount_Encoded,CustomerAge_Encoded,Target
-0.7908914331163601,2023-12-04 17:06:43,Debit,Raleigh,20.147.6.179,Branch,-1.2155806192188758,Student,-0.5769384805808018,-0.2046294076264745,-0.8922094717578816,2024-11-04 08:08:48,,,1,1,2
-0.2540504358334235,2023-02-08 17:59:42,Debit,Dallas,198.73.211.114,Branch,1.81237442967262,Retired,0.836044120245792,-0.2046294076264745,0.7233327484115123,2024-11-04 08:09:38,,Young,1,0,0
1.2400001356294228,2023-09-20 16:59:45,Debit,Detroit,94.227.164.192,Online,0.8591293216882603,Engineer,-0.07739917725826863,-0.2046294076264745,-0.30425647600503425,2024-11-04 08:06:26,Low,Young,0,0,0
1.1541261119008357,2023-08-10 16:28:55,Debit,Chicago,122.94.26.104,ATM,-0.9912876526343205,Student,-1.0622052323798339,-0.2046294076264745,-1.1610743464877369,2024-11-04 08:08:00,Low,,0,1,2
-0.03818456590269482,2023-10-23 16:58:04,Credit,Boston,16.128.130.153,Branch,-0.8230679276959041,Engineer,-0.8481169595273198,-0.2046294076264745,0.8735791063253904,2024-11-04 08:09:17,,,1,1,1
0.08660486833980345,2023-11-27 16:21:20,Credit,Philadelphia,135.29.211.116,Branch,1.7563011880264814,Retired,0.6933186050107825,-0.2046294076264745,-0.6958453799439094,2024-11-04 08:11:24,Low,Young,0,0,0
1.2212782978536008,2023-08-07 16:37:06,Debit,Columbus,148.112.151.27,Branch,-1.439873585803431,Student,-0.07739917725826863,-0.2046294076264745,0.4267094780141992,2024-11-04 08:10:17,Low,,0,1,2
-0.4780964140428021,2023-06-21 16:00:51,Debit,Philadelphia,89.237.88.251,Branch,0.18625042193459457,Doctor,0.293687162352756,-0.2046294076264745,0.10686696908898567,2024-11-04 08:10:06,,Young,1,0,0
-0.14678491556025025,2023-01-18 16:47:29,Debit,Denver,16.128.130.153,Branch,0.6909095967498439,Engineer,-0.8909346140978226,-0.2046294076264745,0.22617059328555203,2024-11-04 08:07:07,,Young,1,0,0
1.705513326834091,2023-09-28 17:53:43,Debit,Raleigh,54.252.249.33,Online,1.1394955299189544,Retired,-0.006036419640763895,-0.2046294076264745,0.09112746095215936,2024-11-04 08:08:26,Low,Young,0,0,0
-0.5079418300218088,2023-04-10 16:38:45,Debit,Omaha,3.77.114.6,ATM,-0.31840875288065473,Engineer,0.32223226539975786,-0.2046294076264745,0.14474032091480188,2024-11-04 08:07:41,,,1,1,2
-0.7853809836064747,2023-03-14 16:07:32,Credit,Fresno,134.140.85.231,Online,-0.26233551123451593,Doctor,0.9930421870043024,-0.2046294076264745,1.2269482558302862,2024-11-04 08:07:50,,,1,1,1
-0.8901822034777116,2023-04-26 18:35:50,Debit,El Paso,173.135.78.201,ATM,0.6909095967498439,Retired,-1.105022886950337,-0.2046294076264745,0.673843362458632,2024-11-04 08:09:21,,Young,1,0,0
0.515701175826968,2023-05-01 16:11:56,Debit,Atlanta,142.148.226.178,ATM,-1.1034341359265982,Student,0.5934107443462758,-0.2046294076264745,-1.075451319585592,2024-11-04 08:09:44,Low,,0,1,2
-0.9891649362888212,2023-06-05 17:08:37,Debit,Las Vegas,200.136.146.93,Online,0.18625042193459457,Doctor,2.191936514978382,-0.2046294076264745,1.4535853696524548,2024-11-04 08:09:03,,Young,1,0,1
0.8288042324507678,2023-02-21 16:14:16,Debit,San Francisco,51.196.87.214,Online,0.07410393864231694,Engineer,0.8217715687222911,-0.2046294076264745,-0.7857407056800639,2024-11-04 08:09:05,Low,Young,0,0,0
0.22546135071002169,2023-01-18 17:03:54,Debit,Kansas City,134.140.85.231,ATM,1.0273490466266768,Retired,0.32223226539975786,-0.2046294076264745,-1.0455016066783478,2024-11-04 08:10:57,Low,Young,0,0,0
-0.7966414673875448,2023-02-14 16:23:39,Credit,Detroit,45.246.89.225,Branch,0.35447014687301104,Retired,-0.6768463412453084,-0.2046294076264745,0.44677516983519383,2024-11-04 08:10:18,,Young,1,0,0
0.20715022966785596,2023-04-10 16:44:52,Debit,Boston,100.198.165.4,ATM,-1.4959468274495697,Student,0.5363205382522721,-0.2046294076264745,-1.1530275421973737,2024-11-04 08:07:58,Low,,0,1,2
-0.44650545194575714,2023-01-18 17:53:37,Debit,San Antonio,56.67.227.142,Branch,-0.8230679276959041,Doctor,-0.505575722963297,-0.2046294076264745,1.5927827673385573,2024-11-04 08:06:52,,,1,1,1
-0.601516792506447,2023-06-26 18:39:52,Debit,Chicago,135.29.211.116,Branch,0.8591293216882603,Doctor,0.19377930168824936,-0.2046294076264745,2.411311602865648,2024-11-04 08:08:59,,Young,1,0,1
-0.5479182587643316,2023-12-11 17:26:22,Debit,Louisville,40.10.25.102,Online,0.5226898718114275,Engineer,-0.7053914442923103,-0.2046294076264745,-0.0025064470069094172,2024-11-04 08:11:22,,Young,1,0,0
0.8110407337201436,2023-12-05 17:51:28,Debit,Oklahoma City,178.34.103.183,Online,0.5787631134575663,Doctor,-1.0622052323798339,-0.2046294076264745,2.2272640482308033,2024-11-04 08:06:35,Low,Young,0,0,1
0.569060124807784,2023-03-13 16:41:12,Debit,Mesa,199.103.32.145,Online,0.2983969052268722,Engineer,1.1357677022393118,-0.2046294076264745,-0.6953835097996921,2024-11-04 08:09:14,Low,Young,0,0,0
0.07695302509888616,2023-01-31 16:58:42,Debit,Milwaukee,83.182.211.68,Online,0.8591293216882603,Retired,-0.33430510468128566,-0.2046294076264745,-0.5228031644676637,2024-11-04 08:07:40,Low,Young,0,0,0
-0.28314287113406084,2023-05-15 17:02:15,Debit,Albuquerque,23.255.214.209,Online,-0.9352144109881817,Student,-0.9622973717153274,-0.2046294076264745,0.698440513583447,2024-11-04 08:08:51,,,1,1,1
1.240239720390722,2023-10-12 16:57:36,Debit,Nashville,77.7.223.184,Branch,-1.3838003441572921,Student,-0.505575722963297,-0.2046294076264745,-1.2057397553787923,2024-11-04 08:08:35,Low,,0,1,2
0.16481217970681086,2023-06-26 16:10:57,Debit,Raleigh,191.82.103.198,Branch,-0.26233551123451593,Engineer,0.22232440473525125,-0.2046294076264745,0.2574571636657808,2024-11-04 08:12:14,Low,,0,1,1
-0.5274851012649429,2023-10-16 16:06:05,Debit,Philadelphia,83.207.115.164,ATM,1.4759349797957872,Retired,-0.5626659290573008,-0.2046294076264745,0.24483784494766667,2024-11-04 08:08:22,,Young,1,0,0
0.8355810585560928,2023-08-11 16:43:45,Debit,Mesa,93.169.212.219,ATM,-1.2716538608650145,Student,0.07959888950024178,-0.2046294076264745,-0.9389712579146344,2024-11-04 08:11:29,Low,,0,1,2
-0.8799142851363102,2023-02-13 17:02:27,Debit,Columbus,173.252.44.183,Branch,-1.0473608942804593,Student,-0.8052993049568169,-0.2046294076264745,-0.9331132049188121,2024-11-04 08:06:37,,,1,1,2
0.6879968455956835,2023-12-05 16:19:23,Debit,Miami,89.6.100.149,Online,-0.9352144109881817,Student,1.7780325207968544,-0.2046294076264745,-0.8707453397780067,2024-11-04 08:08:24,Low,,0,1,2
-0.24107863232878646,2023-03-27 18:52:04,Debit,El Paso,197.187.216.106,ATM,0.46661663016528865,Doctor,1.4354912842328318,-0.2046294076264745,-1.0983831722459794,2024-11-04 08:11:56,,Young,1,0,0
-0.8153290787688954,2023-06-13 17:52:56,Debit,Chicago,64.15.0.66,Online,-0.54270171946521,Engineer,0.80749901719879,-0.2046294076264745,0.09201271206190907,2024-11-04 08:06:34,,,1,1,2
-0.3797982091211194,2023-12-29 16:38:21,Debit,New York,162.151.179.167,Branch,-0.8230679276959041,Engineer,-0.9337522686683254,-0.2046294076264745,0.8952023269104952,2024-11-04 08:08:12,,,1,1,1
-0.22998928052007292,2023-04-25 17:33:27,Debit,Mesa,59.132.247.252,Online,-1.439873585803431,Student,0.8503166717692929,-0.2046294076264745,-1.2703759161167538,2024-11-04 08:08:50,,,1,1,2
-0.7959911658925894,2023-02-28 17:58:02,Credit,Seattle,144.91.150.133,Online,-0.03804254464996068,Engineer,0.564865641299274,-0.2046294076264745,1.0924414060532346,2024-11-04 08:09:41,,,1,1,1
0.54568349738386,2023-05-25 16:52:57,Credit,Nashville,21.97.154.92,Online,0.5787631134575663,Engineer,-0.8052993049568169,-0.2046294076264745,0.8871452588391495,2024-11-04 08:08:45,Low,Young,0,0,1
0.8705946601002716,2023-11-30 16:51:46,Credit,Chicago,156.173.170.140,ATM,-0.03804254464996068,Engineer,-0.2772148985872819,-0.2046294076264745,-1.178117354809354,2024-11-04 08:09:25,Low,,0,1,2
0.2719750207965701,2023-08-14 17:12:27,Debit,Houston,112.56.160.202,ATM,-0.5987749611113489,Engineer,-0.8338444080038188,-0.2046294076264745,-1.0973952833264036,2024-11-04 08:11:40,Low,,0,1,2
-0.31863564220083834,2023-09-11 17:51:17,Credit,San Diego,44.197.126.59,Branch,-1.4959468274495697,Student,0.8503166717692929,-0.2046294076264745,-1.218495069194926,2024-11-04 08:10:26,,,1,1,2
0.4196961393348648,2023-05-17 17:28:25,Debit,Washington,110.150.1.201,Branch,-0.54270171946521,Doctor,0.3507773684467598,-0.2046294076264745,0.8836812327575201,2024-11-04 08:09:01,Low,,0,1,1
-0.5923441187881283,2023-05-05 17:32:18,Debit,Charlotte,85.239.236.80,Branch,-0.9912876526343205,Student,0.7361362595812854,-0.2046294076264745,-1.2789051181132993,2024-11-04 08:09:21,,,1,1,2
-0.7659061651522834,2023-01-02 16:27:18,Debit,Charlotte,142.148.226.178,Online,-0.31840875288065473,Doctor,-1.2192032991383444,-0.2046294076264745,0.34921793159552394,2024-11-04 08:09:09,,,1,1,1
-0.17704104827291306,2023-06-06 18:53:35,Debit,Fresno,219.98.242.240,Branch,0.5226898718114275,Engineer,0.7504088111047863,-0.2046294076264745,0.7372453035334349,2024-11-04 08:11:58,,Young,1,0,1
1.1115142507840197,2023-12-11 16:57:41,Debit,Indianapolis,134.222.122.238,ATM,1.0834222882728155,Doctor,0.07959888950024178,-0.2046294076264745,0.5667074506169449,2024-11-04 08:07:48,Low,Young,0,0,0
-0.8690987444833674,2023-04-03 16:43:29,Debit,Omaha,194.88.79.54,ATM,-0.5987749611113489,Doctor,0.3650499199702607,-0.2046294076264745,1.2357571458586079,2024-11-04 08:10:33,,,1,1,1
-1.0118228094288468,2024-01-01 16:07:05,Credit,Detroit,112.86.148.212,ATM,-0.6548482027574877,Engineer,-1.3048386082793502,-0.2046294076264745,-0.539137971901481,2024-11-04 08:08:50,,,1,1,2
1.6188863224271342,2023-07-05 17:49:26,Debit,Jacksonville,161.161.26.115,Online,-0.7669946860497653,Doctor,0.25086950778225314,-0.2046294076264745,0.5350924392452728,2024-11-04 08:09:01,Low,,0,1,1
-0.12782349302312904,2023-02-28 16:46:55,Debit,Austin,195.226.203.234,Branch,1.0273490466266768,Doctor,-0.09167172878176957,-0.2046294076264745,1.5054251614503518,2024-11-04 08:12:03,,Young,1,0,1
0.2000311396178177,2023-10-25 16:13:39,Credit,Fort Worth,167.164.55.0,Branch,-1.0473608942804593,Student,0.9644970839573005,-0.2046294076264745,-1.0892663687881796,2024-11-04 08:11:02,Low,,0,1,2
-0.9261199176726165,2023-03-06 17:39:01,Credit,Virginia Beach,52.169.116.164,Branch,1.9805941546110366,Retired,-1.1478405415208397,-0.2046294076264745,-0.3438746705978934,2024-11-04 08:09:57,,Young,1,0,0
-0.6084305241896573,2023-12-19 17:11:31,Debit,Tucson,166.79.195.157,ATM,1.251642013211232,Doctor,-0.8481169595273198,-0.2046294076264745,0.40653088460239595,2024-11-04 08:09:02,,Young,1,0,0
-0.6546361567259635,2023-02-13 18:42:09,Debit,Virginia Beach,211.42.9.0,Online,-0.4305552361729324,Doctor,2.3061169271663897,-0.2046294076264745,1.1027282805430514,2024-11-04 08:10:32,,,1,1,1
-0.9775621885630374,2023-11-15 16:08:52,Debit,Fort Worth,31.127.129.152,Online,-0.4305552361729324,Engineer,-0.8766620625743217,-0.2046294076264745,0.28222366717680897,2024-11-04 08:08:25,,,1,1,1
-0.9182136205497374,2023-02-15 16:30:09,Credit,Baltimore,139.23.212.102,Branch,-0.9352144109881817,Student,-0.8052993049568169,-0.2046294076264745,-0.8852839855398682,2024-11-04 08:11:08,,,1,1,2
0.07596045965921748,2023-07-26 16:44:22,Debit,Denver,219.31.152.129,ATM,0.8591293216882603,Doctor,0.40786757454076356,-0.2046294076264745,-1.129472164842293,2024-11-04 08:07:45,Low,Young,0,0,0
0.17963220851290015,2023-03-24 18:50:42,Credit,Los Angeles,161.168.126.136,Online,1.7002279463803425,Retired,-1.1621130930443406,-0.2046294076264745,-0.6954194330331313,2024-11-04 08:08:40,Low,Young,0,0,0
-0.45766325654341333,2023-08-03 18:49:37,Credit,Virginia Beach,154.48.233.165,Branch,0.41054338851914984,Retired,-0.6625737897218075,-0.2046294076264745,0.2165482986143589,2024-11-04 08:09:51,,Young,1,0,0
-0.43510806258680157,2023-02-06 18:59:44,Debit,Oklahoma City,158.135.64.240,Branch,-1.159507377572737,Student,-0.8766620625743217,-0.2046294076264745,-1.1065454440723967,2024-11-04 08:09:49,,,1,1,2
-0.876765456844947,2023-04-24 16:47:20,Debit,Albuquerque,32.71.250.58,Online,-1.159507377572737,Student,-1.5189268811318644,-0.2046294076264745,-1.0738758292047619,2024-11-04 08:12:03,,,1,1,2
-0.6031596594410711,2023-03-21 16:20:33,Credit,Sacramento,171.101.134.74,Branch,0.41054338851914984,Engineer,1.7637599692733534,-0.2046294076264745,0.5778102956948789,2024-11-04 08:07:28,,Young,1,0,1
0.18072745313598293,2023-12-08 16:16:02,Debit,Nashville,152.234.65.155,Branch,0.35447014687301104,Retired,0.6505009504402797,-0.2046294076264745,0.18627271066091694,2024-11-04 08:06:32,Low,Young,0,0,0
-0.26438680696376765,2023-09-04 16:42:49,Credit,El Paso,133.223.159.151,Online,-1.0473608942804593,Engineer,0.5077754352052702,-0.2046294076264745,0.0009088261150525959,2024-11-04 08:10:04,,,1,1,2
-0.9042492516054316,2023-02-20 16:52:03,Debit,Seattle,189.248.139.91,ATM,1.5320082214419262,Retired,-0.12021683182877146,-0.2046294076264745,-0.37780159863589746,2024-11-04 08:09:12,,Young,1,0,0
-0.6601123798413775,2023-08-07 16:06:32,Debit,Denver,80.247.6.83,ATM,1.4198617381496486,Doctor,1.4783089388033346,-0.2046294076264745,-0.9651156740225776,2024-11-04 08:10:07,,Young,1,0,0
-0.17587735086088754,2023-12-27 16:48:30,Debit,Fresno,144.91.150.133,Online,-0.8791411693420429,Doctor,0.3079597138762569,-0.2046294076264745,0.5610238818978268,2024-11-04 08:10:57,,,1,1,1
-0.8515748305140424,2023-12-08 16:45:12,Debit,Dallas,68.254.244.208,ATM,-1.439873585803431,Student,0.80749901719879,-0.2046294076264745,-0.9262749608391508,2024-11-04 08:07:15,,,1,1,2
0.11754552894189307,2023-04-27 16:27:41,Debit,Charlotte,197.23.128.119,ATM,1.3637884965035096,Retired,-1.4618366750378604,-0.2046294076264745,0.21289439258455123,2024-11-04 08:07:03,Low,Young,0,0,0
-0.6145570488000267,2023-10-31 16:49:13,Debit,Memphis,110.243.14.36,Online,0.5226898718114275,Engineer,0.6790460534872815,-0.2046294076264745,-1.0822587723223054,2024-11-04 08:09:14,,Young,1,0,0
-0.7292496966734803,2023-04-19 16:54:46,Credit,Las Vegas,152.140.239.181,Branch,1.251642013211232,Doctor,-1.5617445357023672,-0.2046294076264745,0.1425797950179633,2024-11-04 08:07:12,,Young,1,0,0
-0.006901641355891936,2023-12-14 17:31:18,Debit,Jacksonville,170.225.23.251,Online,-1.3277271025111534,Student,-0.534120826010299,-0.2046294076264745,-1.0395871028871209,2024-11-04 08:10:41,,,1,1,2
0.741595379337799,2023-06-02 16:27:08,Debit,Philadelphia,218.54.207.160,Branch,-1.1034341359265982,Student,0.5791381928227749,-0.2046294076264745,-0.9033405422335177,2024-11-04 08:12:17,Low,,0,1,2
-0.6950233022021423,2023-12-01 17:04:00,Debit,Washington,47.82.77.181,Online,-0.31840875288065473,Doctor,-1.2192032991383444,-0.2046294076264745,0.27159295602407496,2024-11-04 08:10:37,,,1,1,1
-0.7434878767735569,2023-01-04 16:09:43,Debit,Columbus,157.47.114.20,Branch,0.8030560800421215,Retired,0.5363205382522721,-0.2046294076264745,0.224323112708683,2024-11-04 08:08:18,,Young,1,0,0
-0.8330925774995198,2023-07-31 16:51:50,Debit,Virginia Beach,51.250.122.123,Online,1.307715254857371,Doctor,-1.1763856445678416,-0.2046294076264745,2.481241308645388,2024-11-04 08:08:53,,Young,1,0,1
0.7570657096388436,2023-10-23 18:37:47,Debit,Kansas City,73.54.203.165,Online,-1.2716538608650145,Student,-0.534120826010299,-0.2046294076264745,-0.8486705128296669,2024-11-04 08:06:37,Low,,0,1,2
-0.9823196573945535,2023-04-24 16:24:49,Debit,Louisville,38.166.40.246,Online,0.5226898718114275,Doctor,0.5934107443462758,-0.2046294076264745,2.0854160291059425,2024-11-04 08:10:21,,Young,1,0,1
-0.6524456674797978,2023-03-06 18:27:13,Debit,Miami,221.23.158.87,Branch,-0.9912876526343205,Student,-0.6625737897218075,-0.2046294076264745,-0.9507771719898771,2024-11-04 08:12:13,,,1,1,2
0.16583897154095104,2023-01-04 17:00:17,Debit,Dallas,130.92.201.49,Branch,-0.20626226958837712,Engineer,1.335583423568325,-0.2046294076264745,1.1388183004231398,2024-11-04 08:08:03,Low,,0,1,1
-0.546241165435236,2023-07-25 17:21:53,Debit,Charlotte,113.21.93.28,Branch,-0.03804254464996068,Engineer,0.564865641299274,-0.2046294076264745,-1.0374034834830714,2024-11-04 08:06:52,,,1,1,2
-0.4779252820704454,2023-09-20 17:09:14,Debit,New York,60.153.124.80,ATM,0.24232366358073337,Engineer,0.008236131882737053,-0.2046294076264745,1.0932984317652823,2024-11-04 08:09:57,,Young,1,0,1
1.8220542000089965,2023-07-21 16:43:59,Credit,Chicago,5.252.94.135,Online,1.1955687715650931,Retired,-0.33430510468128566,-0.2046294076264745,-0.2207375242043236,2024-11-04 08:11:27,Low,Young,0,0,0
-0.6406033349927148,2023-10-31 17:06:47,Debit,Raleigh,187.52.200.18,Online,0.6909095967498439,Doctor,-1.019387577809331,-0.2046294076264745,1.3780388097299834,2024-11-04 08:12:20,,Young,1,0,1
0.10864666637934511,2023-12-25 16:30:09,Debit,Denver,104.155.121.252,Online,-0.5987749611113489,Doctor,-0.7339365473393122,-0.2046294076264745,1.1481660389530481,2024-11-04 08:07:55,Low,,0,1,1
1.155974337202288,2023-09-19 16:55:00,Debit,Denver,215.97.143.157,ATM,0.13017718028845576,Doctor,-0.1915795894462762,-0.2046294076264745,-0.99438797738497,2024-11-04 08:11:45,Low,Young,0,0,0
1.6165589276030834,2023-02-16 18:56:44,Debit,San Diego,24.129.74.189,Branch,-1.2716538608650145,Student,-1.3762013658968548,-0.2046294076264745,-0.9926380027274354,2024-11-04 08:09:51,Low,,0,1,2
-0.41956927949681416,2023-09-04 17:46:20,Debit,Colorado Springs,147.125.143.41,Branch,-1.0473608942804593,Student,0.7075911565342834,-0.2046294076264745,-1.0451577700154304,2024-11-04 08:08:15,,,1,1,2
-0.9937512731479804,2023-06-26 16:04:11,Debit,Las Vegas,160.160.113.117,Branch,1.868447671318759,Retired,2.3203894786898904,-0.2046294076264745,0.16530637205869855,2024-11-04 08:07:15,,Young,1,0,0
-0.8266922417333796,2023-09-13 18:49:55,Debit,El Paso,11.167.243.171,ATM,-0.8230679276959041,Doctor,-0.24866979554028,-0.2046294076264745,0.9561306967684902,2024-11-04 08:09:30,,,1,1,1
0.4348242056911963,2023-01-30 17:37:14,Credit,Miami,56.116.189.0,Online,0.6348363551037051,Retired,0.836044120245792,-0.2046294076264745,0.28904138369450516,2024-11-04 08:08:25,Low,Young,0,0,0
-0.8964798600604377,2023-06-12 16:48:03,Debit,Miami,205.69.66.135,Branch,1.1394955299189544,Doctor,-0.4627580683927942,-0.2046294076264745,1.0160455182544526,2024-11-04 08:11:09,,Young,1,0,0
-1.0069968878083881,2023-01-19 17:24:30,Debit,Fort Worth,45.64.74.86,ATM,1.868447671318759,Retired,-0.16303448639927431,-0.2046294076264745,0.6281156522358766,2024-11-04 08:12:20,,Young,1,0,0
-0.5429212051715162,2023-08-30 18:00:09,Credit,Los Angeles,147.125.143.41,Online,0.2983969052268722,Engineer,-0.5483933775337999,-0.2046294076264745,-0.7279248274050444,2024-11-04 08:11:29,,Young,1,0,0
-0.14627151964318025,2023-09-18 16:04:06,Credit,San Antonio,198.24.183.157,ATM,-0.9352144109881817,Engineer,0.7075911565342834,-0.2046294076264745,-0.5958941147900466,2024-11-04 08:07:18,,,1,1,2
-0.6247907407469567,2023-05-05 17:34:22,Debit,Albuquerque,190.164.160.79,Online,-0.9352144109881817,Engineer,0.27941461082925506,-0.2046294076264745,1.2048477694294897,2024-11-04 08:10:18,,,1,1,1
-0.4331229317074639,2023-05-15 16:52:24,Debit,San Francisco,55.154.161.250,ATM,0.6909095967498439,Retired,0.7361362595812854,-0.2046294076264745,0.3106466426628907,2024-11-04 08:08:40,,Young,1,0,0
0.3792405410697433,2023-03-01 16:17:46,Debit,Raleigh,201.95.180.152,Branch,1.0834222882728155,Retired,-1.3048386082793502,-0.2046294076264745,-0.5061707073853506,2024-11-04 08:08:20,Low,Young,0,0,0
0.15235377211924386,2023-12-14 16:09:42,Credit,New York,91.204.200.167,Branch,-1.3277271025111534,Student,1.8208501753673574,-0.2046294076264745,-1.1935771749144044,2024-11-04 08:08:32,Low,,0,1,2
0.9687901858385405,2023-09-20 16:37:48,Debit,Philadelphia,115.30.82.168,ATM,0.46661663016528865,Engineer,-0.34857765620478665,-0.2046294076264745,0.14281073009007184,2024-11-04 08:10:54,Low,Young,0,0,0
1.7930644438917733,2023-08-22 18:11:16,Credit,Atlanta,19.111.192.175,Branch,1.9245209129648977,Retired,-1.1906581960913425,-0.2046294076264745,-0.2753562347032614,2024-11-04 08:11:57,Low,Young,0,0,0
-0.15123434684152423,2023-06-14 17:07:08,Debit,Atlanta,81.248.235.147,Branch,-1.3838003441572921,Student,1.6923972116558488,-0.2046294076264745,-1.2554985655824662,2024-11-04 08:08:12,,,1,1,2
-0.9407003617174065,2023-05-29 17:53:03,Debit,New York,81.102.230.41,Online,0.971275804980538,Retired,-0.6340286866748056,-0.2046294076264745,-0.37942071008590356,2024-11-04 08:07:59,,Young,1,0,0
-0.10639777008407147,2023-07-03 17:56:59,Credit,Boston,140.94.123.72,Online,-0.31840875288065473,Engineer,-0.33430510468128566,-0.2046294076264745,0.5303916275552392,2024-11-04 08:07:10,,,1,1,1
0.2633841957842643,2023-08-29 18:30:36,Credit,Mesa,34.125.226.63,Online,1.7002279463803425,Retired,-1.1763856445678416,-0.2046294076264745,-0.9554882474608931,2024-11-04 08:11:24,Low,Young,0,0,0
0.14270192887832658,2023-02-03 16:08:47,Credit,Boston,197.23.128.119,ATM,1.868447671318759,Retired,-0.7053914442923103,-0.2046294076264745,-0.028414796152252658,2024-11-04 08:08:17,Low,Young,0,0,0
1.7547993348728175,2023-01-17 16:59:03,Debit,Columbus,139.23.212.102,ATM,-1.3838003441572921,Student,-0.7482090988628132,-0.2046294076264745,1.0586273796060395,2024-11-04 08:07:19,Low,,0,1,1
-0.9851262217412032,2023-07-24 17:04:17,Debit,Memphis,210.98.198.143,ATM,-1.159507377572737,Student,-0.47703061991629514,-0.2046294076264745,-1.1410805011336203,2024-11-04 08:09:03,,,1,1,2
-0.5547635376585992,2023-06-14 17:17:34,Credit,Boston,147.119.62.178,Branch,0.35447014687301104,Doctor,-0.04885407421126674,-0.2046294076264745,1.6006884446404093,2024-11-04 08:11:44,,Young,1,0,1
0.1450977764913202,2023-10-27 17:26:53,Debit,Detroit,163.58.140.206,ATM,-0.0941157862960995,Engineer,-1.1763856445678416,-0.2046294076264745,0.5441630556886508,2024-11-04 08:07:43,Low,,0,1,1
-0.04862361621645295,2023-10-17 17:24:47,Debit,Colorado Springs,128.16.32.183,Branch,-0.9912876526343205,Engineer,0.10814399254724368,-0.2046294076264745,-0.7861871801528072,2024-11-04 08:08:51,,,1,1,2
-0.673118409740486,2023-05-29 16:20:29,Debit,New York,109.105.179.186,ATM,1.307715254857371,Doctor,-0.07739917725826863,-0.2046294076264745,0.9626995165973581,2024-11-04 08:09:12,,Young,1,0,0
-0.7077212945510087,2023-02-20 16:48:49,Debit,Albuquerque,196.244.194.198,Branch,-1.4959468274495697,Student,0.80749901719879,-0.2046294076264745,-0.3091882227671765,2024-11-04 08:07:13,,,1,1,2
1.2235714662831803,2023-01-02 16:22:54,Debit,Seattle,11.167.243.171,ATM,-1.0473608942804593,Engineer,2.063483551266873,-0.2046294076264745,0.12162628614197298,2024-11-04 08:07:15,Low,,0,1,2
0.0783563072722111,2023-05-01 17:11:47,Debit,Milwaukee,199.6.127.153,Online,0.2983969052268722,Engineer,-0.020308971164264843,-0.2046294076264745,-1.199499376541368,2024-11-04 08:08:14,Low,Young,0,0,0
-0.8766970040560045,2023-10-04 16:47:33,Debit,Phoenix,16.51.235.240,Online,-0.9352144109881817,Student,-1.019387577809331,-0.2046294076264745,-1.155660202019412,2024-11-04 08:11:54,,,1,1,2
-0.7739493678530477,2023-10-30 16:49:25,Credit,Jacksonville,11.188.75.155,Branch,1.307715254857371,Retired,-1.1478405415208397,-0.2046294076264745,-0.6978622129069915,2024-11-04 08:12:00,,Young,1,0,0
0.5800467974330834,2023-09-28 17:18:26,Credit,Kansas City,162.151.179.167,Branch,0.5226898718114275,Retired,-1.0622052323798339,-0.2046294076264745,-0.3075537156456964,2024-11-04 08:06:58,Low,Young,0,0,0
-0.21308144165123197,2023-09-26 17:02:25,Debit,Detroit,73.108.76.238,Branch,-0.9352144109881817,Student,-0.7053914442923103,-0.2046294076264745,-1.1020935290711915,2024-11-04 08:10:13,,,1,1,2
-0.4734758507891715,2023-01-16 18:57:13,Debit,Seattle,37.227.215.145,Branch,-1.4959468274495697,Student,-0.2772148985872819,-0.2046294076264745,-1.2339625871357134,2024-11-04 08:10:32,,,1,1,2
-0.8447980044087174,2023-12-18 16:06:14,Credit,Philadelphia,190.164.160.79,Online,-0.8230679276959041,Doctor,-1.019387577809331,-0.2046294076264745,1.1392750386768657,2024-11-04 08:10:06,,,1,1,1
-0.8240568093590867,2023-02-03 18:03:56,Credit,Houston,31.127.129.152,Branch,0.8030560800421215,Engineer,-0.9052071656213235,-0.2046294076264745,-0.5334005183322044,2024-11-04 08:09:52,,Young,1,0,0
-0.9495649978854829,2023-03-10 18:26:19,Debit,Jacksonville,170.225.23.251,ATM,-0.0941157862960995,Engineer,0.2651420593057541,-0.2046294076264745,0.1031206890303344,2024-11-04 08:06:32,,,1,1,1
-0.8462697393709849,2023-03-27 17:02:44,Debit,San Antonio,44.197.126.59,Branch,-0.4866284778190712,Doctor,-0.505575722963297,-0.2046294076264745,-0.8817686405533255,2024-11-04 08:07:17,,,1,1,2
-0.7659061651522834,2023-05-08 17:42:36,Debit,Los Angeles,134.140.85.231,Branch,0.46661663016528865,Retired,0.16523419864124747,-0.2046294076264745,-0.2714483000941342,2024-11-04 08:08:11,,Young,1,0,0
-0.6093888632348546,2023-03-14 16:21:01,Debit,San Diego,99.205.173.118,ATM,-0.6548482027574877,Doctor,-0.9480248201918264,-0.2046294076264745,1.2281901733291816,2024-11-04 08:07:28,,,1,1,1
-0.6197594607596701,2023-08-31 16:38:18,Debit,Raleigh,20.147.6.179,Branch,-0.0941157862960995,Engineer,1.8208501753673574,-0.2046294076264745,-0.6396126898854568,2024-11-04 08:06:50,,,1,1,2
